dataset,seed,limit_dummies,iteration,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_depth,param_learning_rate,param_min_data_in_leaf,param_n_estimators,param_random_strength,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,exp_name
credit-g,0,,68,0.6326307773590087,0.06895386825108406,0.011783409118652343,0.0020105782451887754,6,0.5370648363411606,7,110,17,0.7468377976190477,0.7501860119047619,0.7367931547619049,0.6882440476190476,0.7451636904761905,0.7334449404761905,0.023027342228637615,432,0.9754580543154762,0.9550199962797619,0.9436732700892857,0.9696568080357143,0.9495558965773809,0.9586728050595237,0.01203195740968261,CATBOOST
credit-g,0,,69,0.3586972713470459,0.02608765130202156,0.011640024185180665,0.0028793415065425515,5,0.8909827675997237,24,74,5,0.6889880952380952,0.7051711309523809,0.7552083333333334,0.728608630952381,0.7133556547619048,0.7182663690476191,0.022469930126397926,685,0.9530784970238095,0.954647972470238,0.9317685081845238,0.9618791852678571,0.9379185267857143,0.9478585379464285,0.011203712106695825,CATBOOST
credit-g,0,,70,1.6347440242767335,0.04468152711415946,0.013204717636108398,0.0029301545699339337,9,0.537543604280078,88,80,2,0.726376488095238,0.6869419642857143,0.7546502976190476,0.7358630952380953,0.7455357142857144,0.7298735119047619,0.023453851533389643,477,0.9797247023809523,0.9624023437499999,0.9501604352678571,0.9759463355654762,0.9265369233630952,0.9589541480654761,0.01928857826931646,CATBOOST
credit-g,0,,71,3.0423737525939942,0.19973313661441064,0.015028810501098633,0.001545035914824287,10,0.6560890227257714,28,79,2,0.6982886904761905,0.6826636904761905,0.7425595238095238,0.73046875,0.755766369047619,0.7219494047619047,0.027364722075669385,621,0.9695521763392857,0.9645763578869047,0.930605933779762,0.9714587983630951,0.960298084077381,0.9592982700892858,0.01486693675906968,CATBOOST
credit-g,0,,72,1.5133311748504639,0.07259250398147678,0.014026832580566407,0.005808113748659814,8,0.23332677485334855,52,136,8,0.7490699404761906,0.6936383928571428,0.7388392857142856,0.73046875,0.7451636904761904,0.7314360119047618,0.01991887878462453,455,0.9711216517857143,0.9579496837797619,0.955868675595238,0.970703125,0.9425571986607142,0.9596400669642857,0.010612475872853222,CATBOOST
credit-g,0,,73,0.8512966156005859,0.04173234265445406,0.011400604248046875,0.0012322903943357908,6,0.1036432957315837,55,178,20,0.7472098214285714,0.7297247023809524,0.7816220238095238,0.7174479166666666,0.7475818452380952,0.7447172619047618,0.02165536502897105,195,0.9394880022321429,0.9383370535714286,0.9451032366071429,0.9429989769345238,0.9205031622023809,0.9372860863095237,0.008733435355812467,CATBOOST
credit-g,0,,74,0.7008860111236572,0.015454880306135585,0.011660575866699219,0.001239570169500484,5,0.48540144890476733,21,167,17,0.7055431547619048,0.7074032738095237,0.7598586309523809,0.7901785714285715,0.7579985119047619,0.7441964285714285,0.0328571799247117,204,0.9783993675595238,0.9793061755952381,0.9605422247023809,0.9793178013392857,0.9427432105654763,0.968061755952381,0.014543547265542517,CATBOOST
credit-g,0,,75,0.5439318656921387,0.03045195810544881,0.012764644622802735,0.002484647942669037,8,0.20859129206750776,66,70,5,0.7369791666666666,0.7157738095238095,0.8063616071428571,0.740513392857143,0.7485119047619048,0.7496279761904762,0.03036156487692609,132,0.9349655877976191,0.929257347470238,0.9162016369047619,0.9373023623511905,0.8938104538690477,0.9223074776785714,0.016017095028798955,CATBOOST
credit-g,0,,76,4.031090497970581,0.18201312764387287,0.015083885192871094,0.002042257964175798,9,0.6122896840842629,48,188,14,0.7713913690476191,0.7137276785714286,0.703125,0.7503720238095237,0.7230282738095238,0.732328869047619,0.025047178149551794,447,0.9818638392857143,0.9690755208333333,0.945614769345238,0.9766903831845238,0.9730631510416666,0.9692615327380952,0.012551193332811815,CATBOOST
credit-g,0,,77,0.4990579128265381,0.015200078605528036,0.013018369674682617,0.0025743133658834693,5,0.47023517263414416,44,113,7,0.6973586309523809,0.7299107142857142,0.7648809523809523,0.7198660714285715,0.6687127976190477,0.7161458333333334,0.03219091734660458,720,0.9619024367559523,0.9621233258928572,0.9565080915178572,0.966064453125,0.9512300037202381,0.959565662202381,0.005158844505225826,CATBOOST
credit-g,0,,78,0.8483899116516114,0.036139930891629424,0.015375232696533203,0.0030259143739233088,6,0.7976977997199499,36,133,13,0.6901041666666667,0.7178199404761905,0.7678571428571428,0.70703125,0.7499999999999999,0.7265625,0.028431236617436326,532,0.9619721912202381,0.9684128534226191,0.9388834635416666,0.9760974702380953,0.9569731212797619,0.9604678199404763,0.012552051770811338,CATBOOST
credit-g,0,,79,1.4112401008605957,0.018516018563684396,0.013951396942138672,0.0022420983910587853,7,0.7530349277895209,99,181,13,0.7289806547619047,0.6772693452380952,0.7728794642857143,0.718936011904762,0.7390252976190477,0.7274181547619047,0.030953990628931987,520,0.9754231770833334,0.9569033668154762,0.9615071614583333,0.9763997395833334,0.9675525483630952,0.9675571986607142,0.007618021413403541,CATBOOST
credit-g,0,,80,1.0727622509002686,0.045629516113251986,0.012385702133178711,0.005283635138531589,9,0.17156987432808019,1,89,5,0.7581845238095238,0.7098214285714285,0.7879464285714286,0.7832961309523809,0.7645089285714286,0.7607514880952382,0.027793540029059642,20,0.9620303199404762,0.9324195498511905,0.9464983258928571,0.9522763206845238,0.9176548549107143,0.9421758742559524,0.01556513973769603,CATBOOST
credit-g,0,,81,2.17366361618042,0.019917744566846373,0.01226944923400879,0.0033545207311818422,8,0.7769210688891404,4,171,9,0.6845238095238095,0.6899181547619048,0.7782738095238094,0.7429315476190476,0.7131696428571428,0.7217633928571427,0.034975066156075804,623,0.9677618117559524,0.9584495907738094,0.944638206845238,0.9770972842261905,0.9641927083333333,0.9624279203869047,0.010761562372508889,CATBOOST
credit-g,0,,82,1.3260651111602784,0.06138914751826247,0.011821413040161132,0.0022623472744304775,9,0.3432951147148432,69,76,1,0.7317708333333333,0.6731770833333334,0.7479538690476191,0.728236607142857,0.7540922619047619,0.7270461309523808,0.028615523931196124,528,0.9572637648809523,0.9703427269345238,0.9529971168154762,0.9685407366071429,0.9173467726934523,0.9532982235863094,0.019137253208995515,CATBOOST
credit-g,0,,83,0.8679088592529297,0.06777430635988309,0.013440513610839843,0.0019291704150109076,5,0.3714387710328483,74,185,9,0.7118675595238095,0.7367931547619048,0.7392113095238095,0.7377232142857143,0.7278645833333334,0.7306919642857144,0.010213662837249157,470,0.9672386532738095,0.9641345796130952,0.9472656249999999,0.9786086309523809,0.9476957775297619,0.9609886532738094,0.0120369848091292,CATBOOST
credit-g,0,,84,3.2916497230529784,0.12114001402839424,0.01097416877746582,0.0021526932359562313,9,0.4419342603101084,86,158,4,0.7200520833333334,0.6986607142857144,0.7375372023809524,0.7464657738095238,0.7628348214285714,0.7331101190476191,0.022085308681387094,437,0.9785505022321429,0.9698195684523809,0.9431384858630952,0.9763881138392857,0.9670177641369048,0.9669828869047619,0.012640185581801484,CATBOOST
credit-g,0,,85,0.973029613494873,0.05264862232395432,0.012650251388549805,0.0031312758705504553,9,0.7272975175524886,96,50,6,0.7297247023809523,0.6966145833333334,0.7646949404761905,0.7451636904761905,0.7053571428571429,0.728311011904762,0.02506529569952881,510,0.948579334077381,0.9530319940476191,0.8900320870535714,0.9509858630952381,0.9550548735119048,0.9395368303571429,0.024845506394947165,CATBOOST
credit-g,0,,86,0.5295093536376954,0.050235301197025205,0.011852502822875977,0.0015769227449952481,8,0.33348030791081945,74,57,6,0.7226562500000001,0.6817336309523809,0.7914806547619048,0.7671130952380952,0.7323288690476191,0.7390625,0.03777725477850095,306,0.96240234375,0.9340355282738095,0.9212472098214286,0.9520205543154762,0.9207007998511905,0.938081287202381,0.016659247440287333,CATBOOST
credit-g,0,,87,0.7310603618621826,0.019516091188618544,0.012902259826660156,0.002409521465764598,9,0.4337675192960999,47,50,9,0.7395833333333334,0.7100074404761905,0.7769717261904762,0.7252604166666666,0.7466517857142857,0.7396949404761904,0.022484092327099307,292,0.9475097656249999,0.9373023623511905,0.9336053757440476,0.9442080543154763,0.9471726190476191,0.9419596354166666,0.005559107451642122,CATBOOST
credit-g,0,,88,1.8852285385131835,0.05663473991471843,0.01383676528930664,0.001764188715442914,8,0.14015107112870268,75,173,1,0.759858630952381,0.7371651785714285,0.8284970238095238,0.746279761904762,0.7501860119047619,0.7643973214285714,0.03286690871572037,7,0.9798293340773809,0.9605189732142857,0.9644949776785714,0.9656808035714286,0.9576357886904762,0.9656319754464286,0.007654305124147422,CATBOOST
credit-g,0,,89,1.9991866111755372,0.04907954797056116,0.013592243194580078,0.002152929828785052,8,0.5395690539463509,33,165,7,0.7418154761904762,0.75,0.7620907738095237,0.7574404761904762,0.710751488095238,0.7444196428571429,0.018183936233785173,201,0.9724934895833334,0.9585890997023809,0.9595424107142857,0.9828636532738095,0.9713192894345238,0.9689615885416666,0.009028952518979472,CATBOOST
credit-g,0,,90,1.116617488861084,0.037959344287306525,0.012236595153808594,0.0019260942243788585,6,0.5277604977177545,58,182,18,0.7583705357142857,0.69140625,0.7477678571428572,0.7626488095238095,0.7356770833333334,0.7391741071428573,0.025641429025619986,303,0.9733305431547618,0.9697265625,0.9576474144345238,0.9863513764880951,0.9737374441964286,0.9721586681547618,0.009184665667181137,CATBOOST
credit-g,0,,91,2.069555330276489,0.049159363331303864,0.013832569122314453,0.0026632888591001714,8,0.5853012376723774,46,169,5,0.7265625,0.6649925595238095,0.7230282738095238,0.7282366071428572,0.7152157738095237,0.7116071428571429,0.02373430268039257,791,0.9681105840773809,0.9582984561011905,0.9464285714285713,0.986723400297619,0.9488118489583333,0.961674572172619,0.014684375278346798,CATBOOST
credit-g,0,,92,0.9028000354766845,0.019757188831559195,0.010406684875488282,0.0012944586136792223,6,0.2164711036800262,78,159,3,0.7617187500000001,0.7079613095238095,0.8056175595238094,0.7325148809523809,0.7434895833333333,0.7502604166666667,0.032697612619216006,122,0.9758765811011905,0.9615536644345238,0.955380394345238,0.9606817336309524,0.9424641927083334,0.9591913132440476,0.010775155533086913,CATBOOST
credit-g,0,,93,0.8928860187530517,0.02990803881779598,0.01338510513305664,0.001976402838731804,8,0.8203406158965145,56,76,13,0.7122395833333334,0.6997767857142858,0.6956845238095238,0.6542038690476191,0.6642485119047619,0.6852306547619047,0.022150698756305067,991,0.9784691220238095,0.9655296688988096,0.9436035156249999,0.9651227678571429,0.9455682663690476,0.9596586681547619,0.013224715915969795,CATBOOST
credit-g,0,,94,0.841892671585083,0.02905541501812632,0.01118454933166504,0.0029196561622484582,7,0.7296598488254651,47,111,16,0.673921130952381,0.6177455357142857,0.7797619047619048,0.7072172619047619,0.7648809523809523,0.7087053571428571,0.059482058460207536,835,0.9667619977678571,0.9716680617559524,0.9339541480654762,0.9739002046130952,0.9497884114583333,0.9592145647321428,0.015196462535594311,CATBOOST
credit-g,0,,95,1.5714627265930177,0.22406916956991313,0.012659072875976562,0.005228172846089969,7,0.7902671549058329,11,191,8,0.7470238095238095,0.6300223214285713,0.7700892857142857,0.7630208333333334,0.7096354166666667,0.7239583333333334,0.05141027161984071,582,0.9816196986607142,0.9624837239583334,0.9583682105654763,0.9833984375000001,0.9529273623511904,0.9677594866071428,0.012431443281940624,CATBOOST
credit-g,0,,96,3.8680207252502443,0.1717382052052797,0.013367462158203124,0.0021696840702968992,10,0.6318857487913164,16,103,12,0.7098214285714285,0.6809895833333334,0.7736235119047619,0.6927083333333333,0.7416294642857142,0.7197544642857142,0.03380314869839819,655,0.9608212425595237,0.96484375,0.9527646019345238,0.9782249813988094,0.9401739211309524,0.9593656994047619,0.012646730823837566,CATBOOST
credit-g,0,,97,1.027634048461914,0.0639603904088306,0.012390375137329102,0.0030100426267761337,7,0.6181760458403852,66,116,19,0.7234002976190477,0.7183779761904762,0.7784598214285715,0.740327380952381,0.7237723214285715,0.7368675595238096,0.022075342400491187,349,0.9697265625,0.9625883556547619,0.9613095238095238,0.9794921875,0.9605422247023809,0.9667317708333332,0.007164860697460849,CATBOOST
credit-g,0,,98,2.44444055557251,0.08131435832913095,0.012224292755126953,0.0016913380971015403,9,0.17650096076334276,92,150,19,0.7198660714285715,0.7219122023809524,0.8297991071428572,0.7591145833333334,0.7552083333333334,0.7571800595238096,0.03979274209867392,49,0.9847121465773809,0.9618443080357143,0.9657854352678572,0.9690173921130952,0.9505440848214285,0.9663806733630953,0.01108806251230766,CATBOOST
credit-g,0,,99,1.1809388637542724,0.04182743812715347,0.012831401824951173,0.0030715903623483518,9,0.4816290267008577,34,62,1,0.7410714285714285,0.6953125,0.7092633928571428,0.7083333333333331,0.7667410714285714,0.7241443452380951,0.02609104587160194,578,0.9705984933035713,0.9536481584821428,0.9520205543154762,0.9593098958333333,0.9650181361607143,0.9601190476190476,0.0069560416476096626,CATBOOST
credit-g,0,,100,1.0158775329589844,0.04687604543950191,0.013384389877319335,0.003329897013940065,6,0.37628745036635136,73,175,11,0.7096354166666666,0.7198660714285715,0.7903645833333333,0.703311011904762,0.7319568452380951,0.7310267857142856,0.03121587918978524,463,0.9630766369047619,0.9834914434523809,0.9526018415178572,0.9817824590773809,0.9527297247023809,0.9667364211309524,0.013538699621014507,CATBOOST
credit-g,0,,101,0.6778906345367431,0.02273658683005823,0.012087440490722657,0.0014000402362986328,5,0.11469565241533711,57,170,2,0.7591145833333333,0.7157738095238095,0.7944568452380952,0.7693452380952381,0.7340029761904763,0.7545386904761905,0.027415555015017693,74,0.9498232886904762,0.9437313988095238,0.9260370163690476,0.9420689174107143,0.9094935825892857,0.9342308407738095,0.014655314266530035,CATBOOST
credit-g,0,,102,0.23771357536315918,0.01617826010116971,0.011153602600097656,0.0015372422308920393,5,0.9363622755724426,35,53,15,0.6832217261904763,0.732328869047619,0.6612723214285715,0.6804315476190477,0.7436755952380953,0.7001860119047619,0.03199002431790666,939,0.9330182756696429,0.9416271391369049,0.9428129650297619,0.9679361979166666,0.9456845238095237,0.9462158203125,0.011652190204836033,CATBOOST
credit-g,0,,103,4.774246311187744,0.26813127303390877,0.013758182525634766,0.0036125666988721205,10,0.5087461572167966,89,120,7,0.7313988095238096,0.6685267857142857,0.743861607142857,0.7327008928571429,0.7362351190476191,0.7225446428571429,0.027354402484463615,609,0.969970703125,0.96484375,0.9501720610119048,0.9864211309523809,0.9570893787202381,0.9656994047619047,0.012357969278648153,CATBOOST
credit-g,0,,104,3.360445165634155,0.0556480449058266,0.012952804565429688,0.0015699776502236787,9,0.8555616701376969,67,142,7,0.7085193452380952,0.7038690476190476,0.769345238095238,0.6735491071428571,0.7061011904761905,0.7122767857142858,0.031239679063792995,780,0.9780970982142857,0.9585890997023809,0.9384881882440476,0.986630394345238,0.9684477306547619,0.9660505022321427,0.01667184943755983,CATBOOST
credit-g,0,,105,4.2061995506286625,0.08746511177839437,0.017421817779541014,0.0031207936591828972,10,0.1612666665772482,74,150,14,0.7648809523809523,0.7390252976190477,0.8054315476190477,0.7710193452380951,0.7369791666666669,0.7634672619047619,0.02497623897400413,10,0.9791085379464287,0.9532412574404762,0.953857421875,0.9688895089285714,0.9558803013392858,0.9621954055059524,0.01020239529548001,CATBOOST
credit-g,0,,106,1.9364027500152587,0.07720527523039465,0.014202117919921875,0.002999010552920791,10,0.217949708093732,82,85,14,0.7840401785714286,0.7315848214285714,0.821986607142857,0.7235863095238096,0.738095238095238,0.7598586309523809,0.03750564636488011,26,0.9761555989583334,0.9525437127976191,0.9288853236607143,0.9632626488095237,0.9429408482142857,0.9527576264880953,0.016273428321764434,CATBOOST
credit-g,0,,107,0.8606172561645508,0.06337149240405318,0.012852048873901368,0.002523494705542303,8,0.656632233561473,26,71,14,0.6888020833333334,0.7021949404761905,0.765625,0.6755952380952381,0.7170758928571429,0.7098586309523809,0.03110648557966055,820,0.9717843191964286,0.9559384300595238,0.9125395275297619,0.9795154389880952,0.9540783110119048,0.9547712053571429,0.02318223573638602,CATBOOST
credit-g,0,,108,6.621112108230591,0.30086976638274915,0.017365121841430665,0.006815224197729865,10,0.37906087597205473,26,169,6,0.7271205357142857,0.6888020833333333,0.7347470238095237,0.7470238095238096,0.6951264880952381,0.7185639880952381,0.022716311184431973,680,0.9858165922619049,0.9630301339285715,0.9528343563988095,0.9785970052083333,0.9663783482142857,0.9693312872023808,0.011646389313917595,CATBOOST
credit-g,0,,109,0.9009989261627197,0.04252096642791297,0.012695074081420898,0.0031774064520783975,6,0.4312921617833807,13,140,11,0.742001488095238,0.7354910714285715,0.7641369047619049,0.7388392857142857,0.7137276785714286,0.7388392857142858,0.01607340913171078,310,0.9754929315476191,0.9583449590773809,0.9692034040178572,0.9739234561011905,0.9595191592261906,0.9672967819940477,0.007146347797566388,CATBOOST
